return_period_yr,agg_n_cells,agg_events
1.0431444546440791,1571,100
1.0431226920910437,1571,100
1.04310093044603,1571,100
1.043079169708981,1571,100
1.0430574098798397,1571,100
1.0430356509585497,1571,100
1.043013892945054,1571,100
1.0429921358392957,1571,100
1.0429703796412182,1571,100
1.0429486243507644,1571,100
1.0429268699678778,1571,100
1.0429051164925016,1571,100
1.0428833639245787,1571,100
1.0428616122640526,1571,100
1.0428398615108665,1570,100
1.0428181116649633,1570,100
1.0427963627262868,1570,100
1.0427746146947798,1570,100
1.0427528675703859,1570,100
1.042731121353048,1570,100
1.0427093760427093,1570,100
1.0426876316393134,1570,100
1.0426658881428035,1570,100
1.0426441455531228,1570,100
1.0426224038702143,1570,100
1.0426006630940217,1570,100
1.0425789232244882,1570,100
1.0425571842615569,1570,100
1.042535446205171,1570,100
1.042513709055274,1570,100
1.0424919728118094,1569,100
1.0424702374747201,1569,100
1.0424485030439496,1569,100
1.0424267695194414,1569,100
1.0424050369011384,1569,100
1.0423833051889841,1569,100
1.042361574382922,1569,100
1.0423398444828953,1569,100
1.0423181154888472,1569,100
1.0422963874007212,1569,100
1.0422746602184607,1569,100
1.042252933942009,1569,100
1.0422312085713095,1569,100
1.0422094841063054,1569,100
1.04218776054694,1569,100
1.0421660378931572,1569,100
1.0421443161448998,1568,100
1.0421225953021114,1568,100
1.0421008753647354,1568,100
1.042079156332715,1568,100
1.042057438205994,1568,100
1.0420357209845152,1568,100
1.0420140046682227,1568,100
1.0419922892570594,1568,100
1.041970574750969,1568,100
1.0419488611498948,1568,100
1.0419271484537802,1568,100
1.0419054366625684,1568,100
1.0418837257762035,1568,100
1.0418620157946281,1568,100
1.0418403067177864,1568,100
1.0418185985456212,1568,100
1.0417968912780764,1568,100
1.0417751849150954,1568,100
1.0417534794566214,1568,100
1.041731774902598,1567,100
1.0417100712529688,1567,100
1.0416883685076772,1567,100
1.0416666666666667,1567,100
1.0416449657298805,1567,100
1.0416232656972626,1567,100
1.0416015665687561,1567,100
1.0415798683443047,1567,100
1.0415581710238517,1567,100
1.0415364746073408,1567,100
1.0415147790947155,1567,100
1.041493084485919,1567,100
1.0414713907808952,1567,100
1.0414496979795875,1567,100
1.0414280060819396,1567,100
1.0414063150878947,1566,100
1.0413846249973966,1566,100
1.0413629358103886,1566,100
1.0413412475268145,1566,100
1.0413195601466179,1566,100
1.041297873669742,1566,100
1.0412761880961305,1566,100
1.0412545034257272,1566,100
1.0412328196584757,1566,100
1.041211136794319,1566,100
1.0411894548332015,1565,100
1.0411677737750662,1565,100
1.0411460936198567,1565,100
1.041124414367517,1565,100
1.0411027360179903,1565,100
1.0410810585712205,1565,100
1.0410593820271508,1565,100
1.0410377063857252,1565,100
1.0410160316468873,1565,100
1.0409943578105807,1565,100
1.0409726848767489,1565,100
1.0409510128453354,1565,100
1.0409293417162844,1565,100
1.0409076714895389,1565,100
1.0408860021650428,1565,100
1.04086433374274,1565,100
1.0408426662225738,1564,100
1.040820999604488,1564,100
1.0407993338884263,1564,100
1.0407776690743324,1564,100
1.0407560051621498,1564,100
1.0407343421518223,1564,100
1.0407126800432935,1564,100
1.0406910188365075,1564,100
1.0406693585314073,1564,100
1.0406476991279372,1564,100
1.0406260406260406,1564,100
1.0406043830256613,1564,100
1.0405827263267429,1563,100
1.0405610705292294,1563,100
1.0405394156330643,1563,100
1.040517761638191,1563,100
1.040496108544554,1563,100
1.0404744563520965,1563,100
1.0404528050607624,1563,100
1.0404311546704954,1563,100
1.0404095051812394,1563,100
1.0403878565929379,1563,100
1.0403662089055348,1563,100
1.0403445621189737,1563,100
1.0403229162331988,1563,100
1.0403012712481534,1563,100
1.0402796271637815,1563,100
1.040257983980027,1563,100
1.0402363416968334,1563,100
1.0402147003141449,1563,100
1.040193059831905,1562,100
1.0401714202500572,1562,100
1.0401497815685459,1562,100
1.0401281437873147,1562,100
1.0401065069063071,1562,100
1.0400848709254675,1562,100
1.0400632358447393,1562,100
1.0400416016640666,1562,100
1.040019968383393,1562,100
1.0399983360026623,1562,100
1.0399767045218187,1562,100
1.0399550739408057,1562,100
1.0399334442595674,1561,100
1.0399118154780476,1561,99
1.03989018759619,1561,99
1.0398685606139384,1561,99
1.039846934531237,1561,99
1.0398253093480296,1561,99
1.0398036850642598,1561,99
1.0397820616798719,1561,99
1.0397604391948094,1561,99
1.0397388176090165,1561,99
1.039717196922437,1561,99
1.039695577135015,1561,99
1.0396739582466938,1560,99
1.0396523402574178,1560,99
1.0396307231671311,1560,99
1.0396091069757771,1560,99
1.0395874916833001,1560,99
1.039565877289644,1560,99
1.0395442637947523,1560,99
1.0395226511985696,1560,99
1.0395010395010396,1560,99
1.039479428702106,1560,99
1.039457818801713,1560,99
1.0394362097998047,1560,99
1.0394146016963246,1559,99
1.039392994491217,1559,99
1.039371388184426,1559,99
1.0393497827758953,1559,99
1.0393281782655692,1559,99
1.0393065746533912,1559,99
1.0392849719393058,1559,99
1.0392633701232565,1559,99
1.0392417692051878,1559,99
1.0392201691850436,1559,99
1.0391985700627675,1559,99
1.0391769718383042,1559,99
1.039155374511597,1559,99
1.0391337780825904,1559,99
1.0391121825512282,1559,99
1.0390905879174546,1559,99
1.0390689941812137,1559,99
1.0390474013424493,1558,99
1.0390258094011056,1558,99
1.0390042183571264,1558,99
1.0389826282104564,1558,99
1.0389610389610389,1558,99
1.0389394506088185,1558,99
1.038917863153739,1558,99
1.0388962765957446,1558,99
1.0388746909347795,1558,99
1.0388531061707875,1558,99
1.0388315223037128,1558,99
1.0388099393334995,1558,99
1.0387883572600918,1557,99
1.0387667760834338,1557,99
1.0387451958034695,1557,99
1.038723616420143,1557,99
1.0387020379333984,1557,99
1.03868046034318,1557,99
1.038658883649432,1557,99
1.038637307852098,1557,99
1.0386157329511227,1556,99
1.03859415894645,1556,99
1.0385725858380241,1556,99
1.0385510136257894,1556,99
1.0385294423096896,1556,99
1.038507871889669,1556,99
1.0384863023656719,1556,99
1.0384647337376423,1556,99
1.0384431660055244,1556,99
1.0384215991692627,1556,99
1.038400033228801,1556,99
1.0383784681840837,1555,99
1.0383569040350549,1555,99
1.038335340781659,1555,99
1.0383137784238397,1555,99
1.0382922169615416,1555,99
1.038270656394709,1555,99
1.0382490967232858,1555,99
1.0382275379472166,1555,99
1.0382059800664452,1554,99
1.038184423080916,1554,99
1.0381628669905736,1554,99
1.0381413117953615,1554,99
1.0381197574952246,1554,99
1.038098204090107,1554,99
1.0380766515799527,1554,99
1.038055099964706,1554,99
1.0380335492443116,1554,99
1.0380119994187134,1554,99
1.0379904504878554,1553,99
1.0379689024516825,1553,99
1.0379473553101386,1553,99
1.0379258090631682,1553,99
1.0379042637107154,1553,99
1.0378827192527245,1553,99
1.0378611756891398,1553,99
1.0378396330199058,1552,99
1.0378180912449666,1552,99
1.0377965503642665,1552,99
1.03777501037775,1552,99
1.0377534712853616,1552,99
1.037731933087045,1552,99
1.037710395782745,1552,99
1.0376888593724058,1552,99
1.0376673238559717,1552,99
1.0376457892333872,1552,99
1.0376242555045967,1552,99
1.0376027226695443,1552,99
1.0375811907281745,1552,99
1.0375596596804317,1552,99
1.03753812952626,1552,99
1.0375166002656042,1551,99
1.0374950718984084,1551,99
1.0374735444246173,1551,99
1.0374520178441746,1551,99
1.0374304921570254,1551,99
1.037408967363114,1551,99
1.0373874434623844,1551,99
1.0373659204547812,1551,99
1.037344398340249,1551,99
1.037322877118732,1551,99
1.0373013567901748,1551,99
1.0372798373545216,1551,99
1.0372583188117168,1551,99
1.0372368011617052,1550,99
1.037215284404431,1550,99
1.0371937685398387,1550,99
1.0371722535678725,1550,99
1.0371507394884774,1550,99
1.0371292263015972,1550,99
1.0371077140071767,1550,99
1.0370862026051606,1550,99
1.037064692095493,1550,99
1.0370431824781183,1550,99
1.0370216737529814,1549,99
1.0370001659200265,1549,99
1.0369786589791983,1549,99
1.0369571529304409,1549,99
1.036935647773699,1549,99
1.0369141435089175,1549,99
1.0368926401360403,1549,99
1.0368711376550122,1549,99
1.0368496360657777,1548,99
1.0368281353682813,1548,99
1.0368066355624677,1548,99
1.036785136648281,1548,99
1.0367636386256662,1548,99
1.0367421414945674,1548,99
1.0367206452549296,1548,99
1.036699149906697,1548,99
1.0366776554498145,1548,99
1.0366561618842263,1548,99
1.0366346692098771,1548,99
1.0366131774267116,1548,99
1.036591686534674,1548,99
1.0365701965337093,1548,99
1.0365487074237618,1548,99
1.0365272192047763,1548,99
1.0365057318766973,1548,99
1.0364842454394694,1547,99
1.036462759893037,1547,99
1.036441275237345,1547,99
1.0364197914723379,1547,99
1.0363983085979604,1547,99
1.0363768266141569,1547,99
1.0363553455208723,1547,99
1.036333865318051,1547,99
1.0363123860056376,1546,99
1.036290907583577,1546,99
1.0362694300518134,1546,99
1.036247953410292,1546,99
1.0362264776589571,1546,99
1.0362050027977534,1546,99
1.0361835288266257,1545,99
1.0361620557455187,1545,99
1.0361405835543767,1545,99
1.0361191122531446,1545,99
1.0360976418417671,1544,99
1.036076172320189,1544,99
1.0360547036883547,1544,99
1.0360332359462092,1544,99
1.036011769093697,1544,99
1.0359903031307627,1544,99
1.0359688380573513,1544,99
1.0359473738734073,1544,99
1.0359259105788754,1544,99
1.0359044481737005,1544,99
1.0358829866578272,1543,99
1.0358615260312,1543,99
1.0358400662937643,1543,99
1.035818607445464,1543,99
1.0357971494862446,1543,99
1.0357756924160504,1543,99
1.0357542362348262,1542,99
1.0357327809425168,1542,99
1.035711326539067,1542,99
1.0356898730244215,1542,99
1.0356684203985251,1542,99
1.0356469686613228,1542,99
1.035625517812759,1542,99
1.0356040678527785,1542,99
1.0355826187813264,1542,99
1.0355611705983472,1541,99
1.035539723303786,1541,99
1.0355182768975872,1541,99
1.035496831379696,1541,99
1.035475386750057,1541,99
1.035453943008615,1541,99
1.0354325001553148,1541,99
1.0354110581901015,1541,99
1.0353896171129195,1541,99
1.035368176923714,1541,99
1.0353467376224297,1541,99
1.0353252992090114,1541,99
1.035303861683404,1541,99
1.0352824250455523,1540,99
1.0352609892954014,1540,99
1.0352395544328958,1540,99
1.0352181204579805,1540,99
1.0351966873706004,1540,99
1.0351752551707003,1540,99
1.0351538238582254,1540,99
1.03513239343312,1540,99
1.0351109638953295,1540,99
1.0350895352447986,1540,99
1.0350681074814723,1540,99
1.0350466806052954,1540,99
1.0350252546162126,1539,99
1.0350038295141692,1539,99
1.03498240529911,1539,99
1.0349609819709797,1539,99
1.0349395595297235,1539,99
1.034918137975286,1539,99
1.0348967173076127,1539,99
1.034875297526648,1539,99
1.0348538786323371,1539,99
1.0348324606246249,1538,99
1.0348110435034563,1538,99
1.0347896272687762,1538,99
1.0347682119205297,1538,99
1.034746797458662,1538,99
1.0347253838831174,1538,99
1.0347039711938415,1538,99
1.034682559390779,1538,99
1.0346611484738748,1537,99
1.034639738443074,1537,99
1.0346183292983218,1537,99
1.034596921039563,1537,99
1.0345755136667425,1537,99
1.0345541071798054,1537,99
1.034532701578697,1537,99
1.0345112968633619,1537,99
1.0344898930337452,1537,99
1.0344684900897918,1537,99
1.0344470880314471,1536,99
1.034425686858656,1536,99
1.0344042865713636,1536,99
1.0343828871695147,1536,99
1.0343614886530546,1536,99
1.034340091021928,1536,99
1.0343186942760803,1536,99
1.0342972984154566,1536,99
1.0342759034400018,1536,99
1.0342545093496607,1535,99
1.034233116144379,1535,99
1.0342117238241013,1535,99
1.034190332388773,1535,99
1.0341689418383386,1535,99
1.034147552172744,1535,99
1.0341261633919339,1535,99
