event_id,start_date,end_date,duration_days,n_active_cells,footprint_area_km2,peak_hail_max_in,peak_hail_mean_in,centroid_lat,centroid_lon
1123,2012-10-03,2012-10-03,1,1,770.06,1.1200000047683716,1.1200000047683716,37.5,-89.0
1124,2012-10-04,2012-10-04,1,1,770.06,1.1200000047683716,1.1200000047683716,40.0,-95.25
1125,2012-10-07,2012-10-07,1,1,770.06,1.1200000047683716,1.1200000047683716,34.5,-78.0
1126,2012-10-12,2012-10-12,1,6,4620.36,2.869999885559082,1.9533333778381348,34.5,-102.271
1127,2012-10-15,2012-10-15,1,2,1540.12,1.1200000047683716,1.1200000047683716,35.25,-78.625
1128,2012-10-17,2012-10-17,1,3,2310.18,1.8700000047683716,1.3700000047683716,33.34,-90.635
1129,2012-10-21,2012-10-21,1,1,770.06,1.1200000047683716,1.1200000047683716,40.25,-91.5
1130,2012-10-24,2012-10-24,1,2,1540.12,1.1200000047683716,1.1200000047683716,45.375,-90.0
1131,2012-10-25,2012-10-25,1,1,770.06,1.1200000047683716,1.1200000047683716,45.0,-89.75
1132,2012-11-03,2012-11-03,1,3,2310.18,1.1200000047683716,1.1200000047683716,35.167,-90.417
1133,2012-11-04,2012-11-04,1,1,770.06,1.1200000047683716,1.1200000047683716,33.75,-79.25
1134,2012-11-05,2012-11-05,1,1,770.06,1.1200000047683716,1.1200000047683716,30.25,-93.25
1135,2012-12-14,2012-12-14,1,1,770.06,1.1200000047683716,1.1200000047683716,35.75,-102.25
1136,2012-12-19,2012-12-19,1,1,770.06,1.1200000047683716,1.1200000047683716,40.25,-93.75
1137,2012-12-25,2012-12-25,1,1,770.06,1.1200000047683716,1.1200000047683716,31.75,-88.0
1138,2013-01-28,2013-01-28,1,3,2310.18,1.6200000047683716,1.286666750907898,39.554,-92.882
1139,2013-01-29,2013-01-29,1,2,1540.12,1.6200000047683716,1.3700000047683716,34.089,-98.58
1140,2013-02-07,2013-02-07,1,1,770.06,1.8700000047683716,1.8700000047683716,34.25,-95.5
1141,2013-02-09,2013-02-09,1,5,3850.2999999999997,1.8700000047683716,1.2699999809265137,34.868,-100.75
1142,2013-02-10,2013-02-10,1,6,4620.36,2.869999885559082,1.661666750907898,31.106,-91.706
1143,2013-02-18,2013-02-18,1,9,6930.539999999999,1.8700000047683716,1.397777795791626,33.873,-93.466
1144,2013-02-21,2013-02-21,1,2,1540.12,1.3700000047683716,1.2450000047683716,33.975,-92.55
1145,2013-02-22,2013-02-22,1,3,2310.18,1.6200000047683716,1.286666750907898,31.573,-90.798
1146,2013-02-24,2013-02-24,1,6,4620.36,1.8700000047683716,1.4950000047683716,30.923,-90.984
1147,2013-03-05,2013-03-05,1,2,1540.12,1.1200000047683716,1.1200000047683716,34.625,-87.625
1148,2013-03-09,2013-03-09,1,25,19251.5,2.869999885559082,1.4899998903274536,32.438,-98.435
1149,2013-03-18,2013-03-18,1,67,51594.02,4.369999885559082,1.7879104614257812,32.71,-89.197
1150,2013-03-22,2013-03-23,2,30,23101.8,2.869999885559082,1.4533330202102661,32.871,-89.068
1151,2013-03-29,2013-03-30,2,48,36962.88,3.119999885559082,1.510624885559082,36.202,-98.443
1152,2013-03-31,2013-03-31,1,14,10780.84,4.369999885559082,2.0842854976654053,29.303,-96.157
1153,2013-04-01,2013-04-01,1,13,10010.779999999999,2.119999885559082,1.5815385580062866,34.228,-100.656
1154,2013-04-02,2013-04-02,1,4,3080.24,1.8700000047683716,1.4325000047683716,29.891,-102.359
1155,2013-04-07,2013-04-07,1,24,18481.44,2.619999885559082,1.494999885559082,38.368,-97.089
1156,2013-04-08,2013-04-09,2,64,49283.84,2.119999885559082,1.362187385559082,39.708,-97.298
1157,2013-04-10,2013-04-10,1,32,24641.92,2.619999885559082,1.385624885559082,39.624,-85.789
1158,2013-04-15,2013-04-15,1,1,770.06,1.3700000047683716,1.3700000047683716,33.5,-97.75
1159,2013-04-16,2013-04-17,2,52,40043.119999999995,2.119999885559082,1.4084618091583252,38.058,-92.267
1160,2013-04-18,2013-04-18,1,3,2310.18,1.8700000047683716,1.3700000047683716,33.318,-91.5
1161,2013-04-19,2013-04-19,1,4,3080.24,1.6200000047683716,1.3075000047683716,36.375,-78.738
1162,2013-04-22,2013-04-22,1,10,7700.599999999999,2.619999885559082,1.6699998378753662,36.966,-98.937
1163,2013-04-26,2013-04-26,1,11,8470.66,2.119999885559082,1.5290908813476562,35.541,-98.326
1164,2013-04-27,2013-04-27,1,11,8470.66,1.3700000047683716,1.1654545068740845,33.398,-92.034
1165,2013-04-28,2013-04-29,2,20,15401.199999999999,2.119999885559082,1.4075000286102295,39.025,-93.742
1166,2013-04-30,2013-04-30,1,3,2310.18,1.6200000047683716,1.286666750907898,43.873,-93.313
1167,2013-05-01,2013-05-01,1,10,7700.599999999999,1.8700000047683716,1.5199999809265137,33.87,-99.091
1168,2013-05-05,2013-05-05,1,1,770.06,1.1200000047683716,1.1200000047683716,40.0,-121.25
1169,2013-05-06,2013-05-06,1,1,770.06,1.1200000047683716,1.1200000047683716,33.75,-102.75
1170,2013-05-07,2013-05-10,4,99,76235.93999999999,4.619999885559082,1.5518178939819336,35.616,-97.55
1171,2013-05-14,2013-05-14,1,1,770.06,1.1200000047683716,1.1200000047683716,38.5,-120.0
1172,2013-05-15,2013-05-15,1,12,9240.72,2.869999885559082,1.536666750907898,34.766,-96.539
1173,2013-05-16,2013-05-20,5,181,139380.86,4.369999885559082,1.4777346849441528,39.25,-96.759
1174,2013-05-21,2013-05-22,2,49,37732.939999999995,2.619999885559082,1.436326503753662,39.966,-82.382
1175,2013-05-23,2013-05-23,1,13,10010.779999999999,2.619999885559082,1.6776924133300781,33.91,-98.749
1176,2013-05-24,2013-05-28,5,173,133220.38,4.369999885559082,1.6012135744094849,41.648,-100.99
1177,2013-05-29,2013-05-31,3,110,84706.59999999999,2.869999885559082,1.463181495666504,39.344,-95.697
1178,2013-06-01,2013-06-01,1,2,1540.12,1.1200000047683716,1.1200000047683716,30.75,-99.75
1179,2013-06-02,2013-06-02,1,8,6160.48,1.8700000047683716,1.2137500047683716,44.828,-71.701
1180,2013-06-03,2013-06-03,1,14,10780.84,1.8700000047683716,1.2807142734527588,41.944,-101.443
1181,2013-06-04,2013-06-05,2,29,22331.739999999998,4.619999885559082,1.680344581604004,34.338,-99.665
1182,2013-06-06,2013-06-06,1,2,1540.12,1.1200000047683716,1.1200000047683716,30.875,-90.25
1183,2013-06-07,2013-06-08,2,20,15401.199999999999,1.8700000047683716,1.5575001239776611,35.899,-99.13
1184,2013-06-09,2013-06-09,1,3,2310.18,1.1200000047683716,1.1200000047683716,37.917,-83.5
1185,2013-06-11,2013-06-11,1,1,770.06,1.6200000047683716,1.6200000047683716,43.5,-103.5
1186,2013-06-12,2013-06-13,2,54,41583.24,2.869999885559082,1.4764816761016846,41.821,-90.482
1187,2013-06-14,2013-06-14,1,20,15401.199999999999,2.119999885559082,1.4075000286102295,41.487,-96.177
1188,2013-06-15,2013-06-18,4,114,87786.84,3.119999885559082,1.525701642036438,40.329,-98.287
1189,2013-06-19,2013-06-23,5,130,100107.79999999999,4.369999885559082,1.546923041343689,42.469,-100.176
1190,2013-06-24,2013-06-25,2,63,48513.78,2.869999885559082,1.3858733177185059,41.695,-88.771
1191,2013-06-26,2013-06-28,3,50,38503.0,4.369999885559082,1.3600000143051147,40.003,-90.653
1192,2013-06-29,2013-06-29,1,5,3850.2999999999997,1.3700000047683716,1.1699999570846558,38.856,-92.481
1193,2013-06-30,2013-06-30,1,6,4620.36,1.8700000047683716,1.3283332586288452,41.882,-77.348
1194,2013-07-01,2013-07-01,1,3,2310.18,1.8700000047683716,1.3700000047683716,39.386,-89.904
1195,2013-07-02,2013-07-02,1,9,6930.539999999999,1.6200000047683716,1.2311110496520996,39.071,-97.438
1196,2013-07-03,2013-07-03,1,4,3080.24,1.1200000047683716,1.1200000047683716,37.688,-102.688
1197,2013-07-04,2013-07-04,1,7,5390.42,2.869999885559082,1.51285719871521,41.132,-96.743
1198,2013-07-05,2013-07-05,1,1,770.06,1.6200000047683716,1.6200000047683716,47.5,-106.25
1199,2013-07-06,2013-07-06,1,5,3850.2999999999997,1.8700000047683716,1.5699999332427979,45.558,-97.451
1200,2013-07-07,2013-07-07,1,10,7700.599999999999,3.119999885559082,1.6449998617172241,42.957,-95.09
1201,2013-07-08,2013-07-09,2,59,45433.53999999999,3.119999885559082,1.6581357717514038,44.556,-102.417
1202,2013-07-10,2013-07-10,1,16,12320.96,2.119999885559082,1.385624885559082,40.945,-90.796
1203,2013-07-11,2013-07-11,1,1,770.06,1.1200000047683716,1.1200000047683716,33.5,-91.25
1204,2013-07-12,2013-07-12,1,4,3080.24,1.8700000047683716,1.3075000047683716,36.371,-88.162
1205,2013-07-13,2013-07-13,1,2,1540.12,1.1200000047683716,1.1200000047683716,35.0,-96.875
1206,2013-07-14,2013-07-14,1,2,1540.12,1.3700000047683716,1.2450000047683716,35.138,-96.388
1207,2013-07-15,2013-07-15,1,3,2310.18,1.8700000047683716,1.3700000047683716,48.796,-105.341
1208,2013-07-16,2013-07-16,1,2,1540.12,1.1200000047683716,1.1200000047683716,36.75,-88.875
1209,2013-07-17,2013-07-17,1,8,6160.48,1.6200000047683716,1.1825000047683716,38.847,-87.562
1210,2013-07-18,2013-07-18,1,5,3850.2999999999997,2.119999885559082,1.619999885559082,41.487,-79.641
1211,2013-07-19,2013-07-23,5,138,106268.28,4.369999885559082,1.545724630355835,42.393,-97.957
1212,2013-07-24,2013-07-25,2,45,34652.7,2.869999885559082,1.4533331394195557,44.838,-102.654
1213,2013-07-26,2013-07-26,1,3,2310.18,2.119999885559082,1.7033332586288452,41.354,-104.945
1214,2013-07-27,2013-07-29,3,6,4620.36,1.8700000047683716,1.411666750907898,39.258,-101.39
1215,2013-07-30,2013-08-01,3,73,56214.38,3.119999885559082,1.5343835353851318,42.043,-101.213
1216,2013-08-02,2013-08-02,1,7,5390.42,1.8700000047683716,1.2985714673995972,39.393,-93.668
1217,2013-08-03,2013-08-03,1,14,10780.84,4.369999885559082,1.887857437133789,45.972,-105.417
1218,2013-08-04,2013-08-04,1,6,4620.36,1.8700000047683716,1.411666750907898,45.098,-89.201
1219,2013-08-05,2013-08-08,4,83,63914.979999999996,4.369999885559082,1.5356626510620117,42.065,-98.369
1220,2013-08-09,2013-08-09,1,4,3080.24,1.1200000047683716,1.1200000047683716,39.5,-103.125
1221,2013-08-10,2013-08-10,1,12,9240.72,2.119999885559082,1.369999885559082,44.314,-105.056
1222,2013-08-11,2013-08-11,1,8,6160.48,2.119999885559082,1.401249885559082,43.272,-102.842
1223,2013-08-12,2013-08-12,1,9,6930.539999999999,1.8700000047683716,1.5366666316986084,43.726,-104.027
1224,2013-08-13,2013-08-13,1,2,1540.12,1.1200000047683716,1.1200000047683716,39.875,-103.875
1225,2013-08-14,2013-08-14,1,14,10780.84,2.119999885559082,1.5128573179244995,36.236,-100.974
1226,2013-08-15,2013-08-15,1,15,11550.9,1.8700000047683716,1.4033335447311401,37.278,-99.382
1227,2013-08-16,2013-08-17,2,2,1540.12,1.1200000047683716,1.1200000047683716,40.875,-110.875
1228,2013-08-21,2013-08-21,1,16,12320.96,2.869999885559082,1.323124885559082,43.974,-92.383
1229,2013-08-22,2013-08-22,1,1,770.06,1.1200000047683716,1.1200000047683716,35.25,-78.25
1230,2013-08-24,2013-08-24,1,3,2310.18,2.119999885559082,1.619999885559082,47.617,-100.218
1231,2013-08-26,2013-08-26,1,3,2310.18,3.119999885559082,1.7866665124893188,47.638,-98.791
1232,2013-08-27,2013-08-27,1,3,2310.18,1.1200000047683716,1.1200000047683716,45.417,-102.0
1233,2013-08-28,2013-08-30,3,30,23101.8,3.119999885559082,1.5783330202102661,46.058,-100.642
1234,2013-08-31,2013-08-31,1,19,14631.14,2.619999885559082,1.475263237953186,44.509,-96.782
1235,2013-09-01,2013-09-01,1,2,1540.12,1.1200000047683716,1.1200000047683716,40.125,-89.5
1236,2013-09-02,2013-09-02,1,16,12320.96,1.8700000047683716,1.3700000047683716,41.969,-78.641
1237,2013-09-03,2013-09-03,1,6,4620.36,1.8700000047683716,1.3283332586288452,39.598,-85.709
1238,2013-09-05,2013-09-05,1,1,770.06,1.1200000047683716,1.1200000047683716,45.5,-120.75
1239,2013-09-06,2013-09-07,2,15,11550.9,2.619999885559082,1.5033334493637085,46.298,-105.925
1240,2013-09-08,2013-09-08,1,1,770.06,1.1200000047683716,1.1200000047683716,47.5,-110.25
1241,2013-09-09,2013-09-09,1,1,770.06,1.1200000047683716,1.1200000047683716,47.5,-88.5
1242,2013-09-11,2013-09-11,1,15,11550.9,1.8700000047683716,1.4033335447311401,43.603,-79.097
1243,2013-09-12,2013-09-12,1,2,1540.12,2.119999885559082,1.619999885559082,44.145,-71.25
1244,2013-09-14,2013-09-14,1,1,770.06,1.1200000047683716,1.1200000047683716,39.25,-102.25
1245,2013-09-15,2013-09-15,1,2,1540.12,1.8700000047683716,1.4950000047683716,38.25,-97.906
1246,2013-09-16,2013-09-16,1,1,770.06,1.1200000047683716,1.1200000047683716,35.25,-102.0
1247,2013-09-17,2013-09-17,1,4,3080.24,1.8700000047683716,1.3700000047683716,42.32,-110.779
1248,2013-09-18,2013-09-18,1,15,11550.9,2.119999885559082,1.5200002193450928,45.156,-98.477
1249,2013-09-19,2013-09-19,1,6,4620.36,2.119999885559082,1.6616665124893188,42.107,-91.724
1250,2013-09-22,2013-09-22,1,1,770.06,2.119999885559082,2.119999885559082,37.25,-108.25
1251,2013-09-27,2013-09-27,1,1,770.06,1.1200000047683716,1.1200000047683716,37.5,-101.0
1252,2013-10-02,2013-10-02,1,7,5390.42,1.8700000047683716,1.3700000047683716,42.282,-97.806
1253,2013-10-03,2013-10-03,1,2,1540.12,1.8700000047683716,1.4950000047683716,40.75,-97.563
1254,2013-10-04,2013-10-04,1,15,11550.9,1.8700000047683716,1.3033334016799927,40.661,-95.591
1255,2013-10-10,2013-10-10,1,5,3850.2999999999997,1.6200000047683716,1.2200000286102295,40.286,-102.158
1256,2013-10-12,2013-10-12,1,1,770.06,1.1200000047683716,1.1200000047683716,32.0,-92.0
